Time,Velocity,Setpoint
0.0,5.429880341169458,10.0
0.016666666666666666,5.4298736669944025,10.013089909578548
0.03333333333333333,5.4299819100350835,10.026179460290615
0.05,5.431555480042881,10.039268293279552
0.06666666666666667,5.436284298025075,10.052356049708392
0.08333333333333333,5.445585055057821,10.065442370769683
0.1,5.459513065268824,10.07852689769532
0.11666666666666667,5.477729293828181,10.09160927176639
0.13333333333333333,5.498851858554173,10.104689134323
0.15,5.509718079694348,10.117766126774107
0.16666666666666666,5.5076805432945966,10.13083989060736
0.18333333333333332,5.505945325154201,10.143910067398918
0.2,5.505443689653702,10.156976298823283
0.21666666666666667,5.504533402490606,10.17003822666312
0.23333333333333334,5.503802885229225,10.18309549281908
0.25,5.5030027477353896,10.196147739319612
0.26666666666666666,5.502237417174678,10.209194608330789
0.2833333333333333,5.501458737156804,10.222235742166104
0.3,5.500690070594776,10.235270783296286
0.31666666666666665,5.499918067176774,10.248299374359098
0.3333333333333333,5.499148446782886,10.261321158169133
0.35,5.4983783492115705,10.274335777727613
0.36666666666666664,5.497612068766177,10.287342876232167
0.38333333333333336,5.496843880970138,10.300342097086618
0.4,5.496075215304591,10.313333083910761
0.4166666666666667,5.495307504385362,10.326315480550129
0.43333333333333335,5.494539793526327,10.339288931085761
0.45,5.493771604412641,10.352253079843956
0.4666666666666667,5.493003893264868,10.36520757140603
0.48333333333333334,5.492236180498574,10.378152050618048
0.5,5.491468945974725,10.391086162600578
0.5166666666666667,5.490699803967826,10.404009552758403
0.5333333333333333,5.4899325678136375,10.416921866790256
0.55,5.4891648559496895,10.429822750698523
0.5666666666666667,5.488397620878418,10.442711850798958
0.5833333333333334,5.487628002921339,10.455588813730369
0.6,5.486861244522287,10.468453286464312
0.6166666666666667,5.486094010612269,10.481304916314768
0.6333333333333333,5.48532677584782,10.494143350947816
0.65,5.508061060375982,10.50696823839128
0.6666666666666666,5.642784474526873,10.519779227044399
0.6833333333333333,5.684167003038508,10.53257596568744
0.7,5.777420149545821,10.545358103491356
0.7166666666666667,5.832401668675749,10.558125290027379
0.7333333333333333,5.907558751102736,10.570877175276639
0.75,5.967289114843647,10.583613409639764
0.7666666666666667,6.033740057632411,10.596333643946451
0.7833333333333333,6.094184727393106,10.609037529465056
0.8,6.156215365470879,10.621724717912137
0.8166666666666667,6.215857991837104,10.634394861462013
0.8333333333333334,6.275436244313443,10.647047612756301
0.85,6.333913950505259,10.659682624913433
0.8666666666666667,6.391947243041941,10.672299551538163
0.8833333333333333,6.449338708735452,10.684898046731082
0.9,6.506281943142176,10.697477765098073
0.9166666666666666,6.562773135405269,10.710038361759807
0.9333333333333333,6.61889001009968,10.722579492361179
0.95,6.674661163310862,10.73510081308076
0.9666666666666667,6.730129533383277,10.747601980640217
0.9833333333333333,6.785326583560072,10.760082652313725
1.0,6.840278547999876,10.772542485937368
1.0166666666666666,6.895008295872518,10.784981139918512
1.0333333333333334,6.9495392004446614,10.797398273245175
1.05,7.003888909183785,10.809793545495374
1.0666666666666667,7.058072674692275,10.822166616846458
1.0833333333333333,7.112106237779088,10.834517148084426
1.1,7.165998654470012,10.846844800613228
1.1166666666666667,7.21976280146153,10.85914923646404
1.1333333333333333,7.273406305075615,10.871430118304538
1.15,7.326937277247564,10.883687109448143
1.1666666666666667,7.380364298420676,10.895919873863251
1.1833333333333333,7.433682600176013,10.908128076182447
1.2,7.486888846047925,10.920311381711695
1.2166666666666666,7.539979218622404,10.932469456439522
1.2333333333333334,7.592949425857449,10.944601967046168
1.25,7.645798995527591,10.956708580912725
1.2666666666666666,7.698523154959642,10.968788966130257
1.2833333333333334,7.751120473210541,10.980842791508904
1.3,7.803589047785206,10.992869726586951
1.3166666666666667,7.855928875476591,11.0048694416399
1.3333333333333333,7.908137572345996,11.0168416076895
1.35,7.9602160877786545,11.028785896512773
1.3666666666666667,8.012161091447279,11.040701980651003
1.3833333333333333,8.063973533573144,11.052589533418727
1.4,8.115652460258564,11.064448228912681
1.4166666666666667,8.167199778902217,11.076277742020737
1.4333333333333333,8.218610724195903,11.08807774843082
1.45,8.26989005996775,11.099847924639787
1.4666666666666666,8.321036832693007,11.111587947962319
1.4833333333333334,8.372050092727113,11.123297496539742
1.5,8.422929837260629,11.134976249348867
1.5166666666666666,8.473678927469955,11.146623886210786
1.5333333333333334,8.52429640967979,11.158240087799655
1.55,8.574782282788927,11.169824535651433
1.5666666666666667,8.625139410753304,11.181376912172635
1.5833333333333333,8.675367792881532,11.192896900649021
1.6,8.725469334111597,11.204384185254288
1.6166666666666667,8.77544403531547,11.215838451058726
1.6333333333333333,8.82529476045596,11.227259384037852
1.65,8.87502246053043,11.23864667108102
1.6666666666666667,8.92463095162446,11.25
1.6833333333333333,8.974120232486658,11.261319059537549
1.7,9.023494115946988,11.272603539375929
1.7166666666666666,9.07275546570318,11.283853130145426
1.7333333333333334,9.12190905064327,11.295067523432825
1.75,9.17095868117871,11.306246411789871
1.7666666666666666,9.219910087135455,11.317389488741695
1.7833333333333334,9.268672662802423,11.328496448795207
1.8,9.31719681768642,11.339566987447492
1.8166666666666667,9.365501625908312,11.350600801194137
1.8333333333333333,9.413601391810735,11.361597587537567
1.85,9.461436988628153,11.372557044995329
1.8666666666666667,9.509026548652855,11.383478873108361
1.8833333333333333,9.556386263115353,11.394362772449226
1.9,9.603530445737597,11.405208444630325
1.9166666666666667,9.650471493848132,11.416015592312082
1.9333333333333333,9.697219895336525,11.42678391921108
1.95,9.743785192847012,11.437513130108197
1.9666666666666666,9.790172154142592,11.448202930856697
